-19.0,28
-18.0,28
-17.0,28
-16.0,27
-15.0,26
-14.0,26
-13.0,25
-12.0,25
-11.0,24
-10.0,24
-9.00,23
-8.00,22
-7.00,20
-6.00,18
-5.00,17
-4.00,15
-3.00,13
-2.00,10
-1.50,7.8
-1.25,6.6
-1.00,6.4
-0.90,6.1
-0.80,5.8
-0.70,5.5
-0.60,5.2
-0.50,4.8
-0.40,4.4
-0.30,4.0
-0.20,3.5
-0.10,3.0
0.00,2.6
0.10,2.1
0.20,1.5
0.30,0.8
0.40,0.3
0.50,0.1
0.60,0.0
