35.0,55
35.2,56
35.4,52
35.5,56
35.8,53
36.0,52
36.2,56
36.4,57
36.5,60
36.8,73
37.0,80
37.2,87
37.4,92
37.5,95
37.8,94
38.0,93
38.2,90
38.4,89
38.6,91
38.8,93
39.0,92
