24.0,45
24.2,41
24.4,43
24.6,43
24.8,44
25.0,44
25.2,41
25.4,42
25.6,46
25.8,49
26.0,57
26.2,58
26.4,67
26.6,72
26.8,76
27.0,82
27.2,90
27.4,87
27.6,79
27.8,79
28.0,80
