19.0,248
19.2,267
19.4,297
19.6,331
19.8,356
20.0,412
20.2,413
20.4,445
20.6,464
20.8,456
21.0,454
21.2,457
21.4,469
21.6,464
21.7,464
22.0,461
22.2,464
22.4,459
22.6,452
22.8,446
23.0,444
