22.0,108
22.2,113
22.4,116
22.6,119
22.8,125
23.0,124
23.2,134
23.4,129
23.6,125
23.8,120
24.0,124
24.2,120
24.4,117
24.6,112
24.8,112
25.0,104
25.2,107
25.4,103
25.6,101
25.8,101
26.0,103
26.2,100
26.4,109
26.6,110
26.8,120
27.0,131
27.2,134
27.4,135
27.6,133
27.8,127
28.0,123
28.2,121
28.4,118
28.6,112
28.8,116
29.0,114
29.2,108
29.4,106
29.6,105
29.8,102
30.0,105
